date,year,month,day,artist,mix_title,full_title
2015-02-28,2015,02,28,Max Cooper,Essential Mix,2015-02-28 - Max Cooper - Essential Mix
2015-03-07,2015,03,07,Etienne De Crécy,Essential Mix,2015-03-07 - Etienne De Crécy - Essential Mix
2015-03-14,2015,03,14,Spor,Essential Mix,2015-03-14 - Spor - Essential Mix
2015-03-21,2015,03,21,Kryder,Essential Mix,2015-03-21 - Kryder - Essential Mix
2015-03-28,2015,03,28,Four Tet & Jamie xx,Essential Mix,2015-03-28 - Four Tet & Jamie xx - Essential Mix
2015-04-04,2015,04,04,Frankie Knuckles (XOYO),Essential Mix,2015-04-04 - Frankie Knuckles (XOYO) - Essential Mix
2015-04-11,2015,04,11,DJ EZ,Essential Mix,2015-04-11 - DJ EZ - Essential Mix
2015-04-18,2015,04,18,Patrick Topping,Essential Mix,2015-04-18 - Patrick Topping - Essential Mix
2015-04-25,2015,04,25,Claptone,Essential Mix,2015-04-25 - Claptone - Essential Mix
2015-05-02,2015,05,02,Julio Bashmore,Essential Mix,2015-05-02 - Julio Bashmore - Essential Mix
2015-05-09,2015,05,09,Scuba,Essential Mix,2015-05-09 - Scuba - Essential Mix
2015-05-16,2015,05,16,Damian Lazarus,Essential Mix,2015-05-16 - Damian Lazarus - Essential Mix
2015-05-23,2015,05,23,David Guetta,Essential Mix,2015-05-23 - David Guetta - Essential Mix
2015-05-30,2015,05,30,Hannah Wants,Essential Mix,2015-05-30 - Hannah Wants - Essential Mix
2015-06-06,2015,06,06,andhim,Essential Mix,2015-06-06 - andhim - Essential Mix
2015-06-13,2015,06,13,Jonas Rathsman,Essential Mix,2015-06-13 - Jonas Rathsman - Essential Mix
2015-06-20,2015,06,20,Detroit Swindle,Essential Mix,2015-06-20 - Detroit Swindle - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2015-06-27 - Friction, Andy C, Spor @ Glastonbury (Essential Mix)"
2015-06-27,2015,06,27,"The Chemical Brothers, Chase & Status, Rudimental",Essential Mix (Glastonbury Archive),"2015-06-27 - The Chemical Brothers, Chase & Status, Rudimental - Essential Mix (Glastonbury Archive)"
2015-07-04,2015,07,04,Sven Väth,Essential Mix,2015-07-04 - Sven Väth - Essential Mix
2015-07-11,2015,07,11,Matthew Herbert,Essential Mix,2015-07-11 - Matthew Herbert - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2015-07-1X - VA @ Slam Tent, T In The Park (Essential Mix, 2015-07-18)"
unknown,unknown,unknown,unknown,unknown,unknown,"2015-07-18 - Kerri Chandler, Joy Orbison b2b Ben UFO @ Lovebox, London (Essential Mix, 2015-07-25)"
unknown,unknown,unknown,unknown,unknown,unknown,"2015-07-30 - Heidi b2b Miss Kittin, Maya Jane Coles @ ENTER., Space, Ibiza (Essential Mix, 2015-07-30)"
unknown,unknown,unknown,unknown,unknown,unknown,"2015-07-30 - Hot Since 82 @ ENTER., Space, Ibiza (Essential Mix, 2015-07-31)"
unknown,unknown,unknown,unknown,unknown,unknown,"2015-08-01 - MK, Steve Angello @ Creamfields, Ushuaïa, Ibiza (Essential Mix, 2015-08-08)"
2015-08-15,2015,08,15,José Padilla,Essential Mix,2015-08-15 - José Padilla - Essential Mix
2015-08-22,2015,08,22,Fur Coat,Essential Mix,2015-08-22 - Fur Coat - Essential Mix
2015-08-29,2015,08,29,Rudimental,Essential Mix,2015-08-29 - Rudimental - Essential Mix
2015-09-05,2015,09,05,Lee Burridge,Essential Mix,2015-09-05 - Lee Burridge - Essential Mix
2015-09-12,2015,09,12,Nero,Essential Mix,2015-09-12 - Nero - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2015-09-12 - Seth Troxler @ Bestival (Essential Mix, 2015-09-19)"
2015-09-26,2015,09,26,"Coldcut, Seven Davis Jr",Essential Mix,"2015-09-26 - Coldcut, Seven Davis Jr - Essential Mix"
2015-10-03,2015,10,03,Flume,Essential Mix,2015-10-03 - Flume - Essential Mix
2015-10-10,2015,10,10,Ben Klock,Essential Mix,2015-10-10 - Ben Klock - Essential Mix
2015-10-17,2015,10,17,"Busy P, Cassius, Para One",Essential Mix,"2015-10-17 - Busy P, Cassius, Para One - Essential Mix"
2015-10-24,2015,10,24,Loco Dice,Essential Mix,2015-10-24 - Loco Dice - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2015-10-16 - Dave Clarke @ Melkweg, ADE (Essential Mix, 2015-10-31)"
2015-11-07,2015,11,07,Maceo Plex,Essential Mix,2015-11-07 - Maceo Plex - Essential Mix
2015-11-14,2015,11,14,Special Request,Essential Mix,2015-11-14 - Special Request - Essential Mix
2015-11-21,2015,11,21,Black Coffee,Essential Mix,2015-11-21 - Black Coffee - Essential Mix
2015-11-28,2015,11,28,Floating Points,Essential Mix,2015-11-28 - Floating Points - Essential Mix
2015-12-05,2015,12,05,Matthias Tanzmann,Essential Mix,2015-12-05 - Matthias Tanzmann - Essential Mix
2015-12-12,2015,12,12,Roman Flügel,Essential Mix,2015-12-12 - Roman Flügel - Essential Mix
2015-12-19,2015,12,19,Caribou,Essential Mix,2015-12-19 - Caribou - Essential Mix
2016-01-02,2016,01,02,Maribou State,Essential Mix,2016-01-02 - Maribou State - Essential Mix
2016-01-09,2016,01,09,Denney,Essential Mix,2016-01-09 - Denney - Essential Mix
2016-01-16,2016,01,16,Rockwell,Essential Mix,2016-01-16 - Rockwell - Essential Mix
2016-01-23,2016,01,23,Pirupa,Essential Mix,2016-01-23 - Pirupa - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2016-01-22 - Richie Hawtin @ Exchange, LA (Essential Mix, 2016-01-30)"
2016-02-06,2016,02,06,Stephan Bodzin,Essential Mix,2016-02-06 - Stephan Bodzin - Essential Mix
2016-02-13,2016,02,13,Aly & Fila,Essential Mix,2016-02-13 - Aly & Fila - Essential Mix
2016-02-20,2016,02,20,Midland,Essential Mix,2016-02-20 - Midland - Essential Mix
2016-02-27,2016,02,27,Rødhåd,Essential Mix,2016-02-27 - Rødhåd - Essential Mix
2016-03-05,2016,03,05,Bob Moses,Essential Mix,2016-03-05 - Bob Moses - Essential Mix
2016-03-12,2016,03,12,Leon Vynehall,Essential Mix,2016-03-12 - Leon Vynehall - Essential Mix
2016-03-19,2016,03,19,"Axwell, Riva Starr",Essential Mix,"2016-03-19 - Axwell, Riva Starr - Essential Mix"
2016-03-26,2016,03,26,Baauer,Essential Mix,2016-03-26 - Baauer - Essential Mix
2016-04-02,2016,04,02,Âme b2b Dixon,Essential Mix,2016-04-02 - Âme b2b Dixon - Essential Mix
2016-04-09,2016,04,09,Pig&Dan,Essential Mix,2016-04-09 - Pig&Dan - Essential Mix
2016-04-16,2016,04,16,Blond:ish,Essential Mix,2016-04-16 - Blond:ish - Essential Mix
2016-04-23,2016,04,23,Audion,Essential Mix,2016-04-23 - Audion - Essential Mix
2016-04-30,2016,04,30,Tom Trago,Essential Mix,2016-04-30 - Tom Trago - Essential Mix
2016-05-07,2016,05,07,Moderat,Essential Mix,2016-05-07 - Moderat - Essential Mix
2016-05-14,2016,05,14,Santé & Sidney Charles,Essential Mix,2016-05-14 - Santé & Sidney Charles - Essential Mix
2016-05-21,2016,05,21,Fred V & Grafix,Essential Mix,2016-05-21 - Fred V & Grafix - Essential Mix
2016-05-28,2016,05,28,Steve Lawler,Essential Mix,2016-05-28 - Steve Lawler - Essential Mix
2016-06-04,2016,06,04,Audiojack,Essential Mix,2016-06-04 - Audiojack - Essential Mix
2016-06-11,2016,06,11,Cassy,Essential Mix,2016-06-11 - Cassy - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2016-06-1X - Chemical Brothers (Live PA), Jackmaster b2b Armand Van Helden @ Parklife (Essential Mix, 2016-06-18)"
unknown,unknown,unknown,unknown,unknown,unknown,"2016-06-2X - Julio Bashmore, Annie Mac, Four Tet, Kowton @ Glastonbury (Essential Mix, 2016-06-25)"
2016-07-02,2016,07,02,DJ Shadow,Essential Mix,2016-07-02 - DJ Shadow - Essential Mix
2016-07-09,2016,07,09,Oneman,Essential Mix,2016-07-09 - Oneman - Essential Mix
2016-07-16,2016,07,16,Nora En Pure,Essential Mix,2016-07-16 - Nora En Pure - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2016-07-09 - Andrea Oliva @ ANTS, Ushuaïa, Ibiza (Essential Mix, 2016-07-23)"
unknown,unknown,unknown,unknown,unknown,unknown,"2016-07-24 - Solomun @ Solomun +1, Pacha, Ibiza (Essential Mix, 2016-07-30)"
2016-08-02,2016,08,02,Carl Cox @ The Revolution,"The Final Chapter, Space, Ibiza (Essential Mix, 2016-08-05)","2016-08-02 - Carl Cox @ The Revolution - The Final Chapter, Space, Ibiza (Essential Mix, 2016-08-05)"
unknown,unknown,unknown,unknown,unknown,unknown,"2016-08-03 - Jamie Jones & Nathan Barato @ Paradise, DC10, Ibiza (Essential Mix, 2016-08-06)"
unknown,unknown,unknown,unknown,unknown,unknown,"2016-08-07 - Dusky, Derrick Carter, The Black Madonna @ Space, Ibiza (Essential Mix, 2016-08-13)"
2016-08-20,2016,08,20,Sonny Fodera,Essential Mix,2016-08-20 - Sonny Fodera - Essential Mix
2016-08-27,2016,08,27,The Avalanches,Essential Mix,2016-08-27 - The Avalanches - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2016-08-26 - Cirez D, Chase & Status @ Creamfields (Essential Mix, 2016-09-03)"
2016-09-10,2016,09,10,Mind Against,Essential Mix,2016-09-10 - Mind Against - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2016-09-11 - Fatboy Slim @ Bestival, Isle Of Wight, UK (Essential Mix, 2016-09-17)"
2016-09-24,2016,09,24,Darius Syrossian,Essential Mix,2016-09-24 - Darius Syrossian - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2016-09-23 - Seth Troxler @ Output, NYC (Essential Mix, 2016-10-01)"
2016-10-08,2016,10,08,Bedouin,Essential Mix,2016-10-08 - Bedouin - Essential Mix
2016-10-15,2016,10,15,Tchami,Essential Mix,2016-10-15 - Tchami - Essential Mix
2016-10-22,2016,10,22,Delta Heavy,Essential Mix,2016-10-22 - Delta Heavy - Essential Mix
2016-10-29,2016,10,29,Mano Le Tough,Essential Mix,2016-10-29 - Mano Le Tough - Essential Mix
2016-11-05,2016,11,05,Recondite,Essential Mix,2016-11-05 - Recondite - Essential Mix
2016-11-12,2016,11,12,tINI,Essential Mix,2016-11-12 - tINI - Essential Mix
2016-11-19,2016,11,19,Enzo Siragusa,Essential Mix,2016-11-19 - Enzo Siragusa - Essential Mix
2016-11-26,2016,11,26,Dusky,Essential Mix,2016-11-26 - Dusky - Essential Mix
2016-12-03,2016,12,03,DJ Zinc,Essential Mix,2016-12-03 - DJ Zinc - Essential Mix
2016-12-10,2016,12,10,Ellen Allien,Essential Mix,2016-12-10 - Ellen Allien - Essential Mix
2016-12-17,2016,12,17,Justice,Essential Mix,2016-12-17 - Justice - Essential Mix
2016-12-24,2016,12,24,Midland,Essential Mix,2016-12-24 - Midland - Essential Mix
2016-12-31,2016,12,31,Âme X Dixon,Essential Mix,2016-12-31 - Âme X Dixon - Essential Mix
2017-01-07,2017,01,07,DJ Pierre,Essential Mix,2017-01-07 - DJ Pierre - Essential Mix
2017-01-14,2017,01,14,Simian Mobile Disco,Essential Mix,2017-01-14 - Simian Mobile Disco - Essential Mix
2017-01-21,2017,01,21,Disciples,Essential Mix,2017-01-21 - Disciples - Essential Mix
2017-01-28,2017,01,28,Pan-Pot,Essential Mix,2017-01-28 - Pan-Pot - Essential Mix
2017-02-04,2017,02,04,Adriatique,Essential Mix,2017-02-04 - Adriatique - Essential Mix
2017-02-11,2017,02,11,My Nu Leng,Essential Mix,2017-02-11 - My Nu Leng - Essential Mix
2017-02-18,2017,02,18,Tube & Berger,Essential Mix,2017-02-18 - Tube & Berger - Essential Mix
2017-02-25,2017,02,25,Helena Hauff,Essential Mix,2017-02-25 - Helena Hauff - Essential Mix
2017-03-04,2017,03,04,Wilkinson,Essential Mix,2017-03-04 - Wilkinson - Essential Mix
2017-03-11,2017,03,11,Gerd Janson,Essential Mix,2017-03-11 - Gerd Janson - Essential Mix
2017-03-18,2017,03,18,Joe Goddard,Essential Mix,2017-03-18 - Joe Goddard - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2017-03-23 - Better Lost Than Stupid, Joris Voorn @ All Gone Pete Tong, MMW, Miami (Essential Mix, 2017-03-25)"
2017-04-01,2017,04,01,Monika Kruse,Essential Mix,2017-04-01 - Monika Kruse - Essential Mix
2017-04-08,2017,04,08,Kahn & Neek,Essential Mix,2017-04-08 - Kahn & Neek - Essential Mix
2017-04-15,2017,04,15,Don Diablo,Essential Mix,2017-04-15 - Don Diablo - Essential Mix
2017-04-22,2017,04,22,Mark Knight,Essential Mix,2017-04-22 - Mark Knight - Essential Mix
2017-04-29,2017,04,29,Hunee,Essential Mix,2017-04-29 - Hunee - Essential Mix
2017-05-06,2017,05,06,Camo & Krooked,Essential Mix,2017-05-06 - Camo & Krooked - Essential Mix
2017-05-13,2017,05,13,Ben Pearce,Essential Mix,2017-05-13 - Ben Pearce - Essential Mix
2017-05-20,2017,05,20,"Soulwax, 2 Many DJs",Essential Mix,"2017-05-20 - Soulwax, 2 Many DJs - Essential Mix"
2017-05-27,2017,05,27,Floorplan,Essential Mix,2017-05-27 - Floorplan - Essential Mix
2017-06-03,2017,06,03,Joseph Capriati,Essential Mix,2017-06-03 - Joseph Capriati - Essential Mix
2017-06-10,2017,06,10,Solardo,Essential Mix,2017-06-10 - Solardo - Essential Mix
2017-06-17,2017,06,17,Sir Spyro,Essential Mix,2017-06-17 - Sir Spyro - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2017-06-17 - John Digweed @ Electric Daisy Carnival, Las Vegas (Essential Mix, 2017-06-24)"
unknown,unknown,unknown,unknown,unknown,unknown,"2017-06-17 - Lee Foss @ Electric Daisy Carnival, Las Vegas (Essential Mix, 2017-06-24)"
unknown,unknown,unknown,unknown,unknown,unknown,"2017-06-24 - Patrick Topping b2b Richy Ahmed, Peggy Gou, Jackmaster @ Glastonbury (Essential Mix)"
2017-07-01,2017,07,01,Calibre,Essential Mix,2017-07-01 - Calibre - Essential Mix
2017-07-08,2017,07,08,Mura Masa,Essential Mix,2017-07-08 - Mura Masa - Essential Mix
2017-07-15,2017,07,15,Oliver Heldens Pres. Hi-Lo,Essential Mix,2017-07-15 - Oliver Heldens Pres. Hi-Lo - Essential Mix
2017-07-22,2017,07,22,Honey Dijon,Essential Mix,2017-07-22 - Honey Dijon - Essential Mix
2017-07-29,2017,07,29,Nastia,Essential Mix,2017-07-29 - Nastia - Essential Mix
2017-08-05,2017,08,05,"Richie Hawtin, The Black Madonna, Solomun",Essential Mix,"2017-08-05 - Richie Hawtin, The Black Madonna, Solomun - Essential Mix"
unknown,unknown,unknown,unknown,unknown,unknown,"2017-08-05 - Above & Beyond, High Contrast, Goldie @ Creamfields Ibiza (Essential Mix, 2017-08-12)"
2017-08-19,2017,08,19,Maya Jane Coles,Essential Mix,2017-08-19 - Maya Jane Coles - Essential Mix
2017-08-26,2017,08,26,TQD,Essential Mix,2017-08-26 - TQD - Essential Mix
2017-09-02,2017,09,02,Franky Rizardo,Essential Mix,2017-09-02 - Franky Rizardo - Essential Mix
2017-09-09,2017,09,09,Fatima Yamaha,Essential Mix,2017-09-09 - Fatima Yamaha - Essential Mix
2017-09-16,2017,09,16,Rebekah,Essential Mix,2017-09-16 - Rebekah - Essential Mix
2017-09-23,2017,09,23,Patrice Bäumel,Essential Mix,2017-09-23 - Patrice Bäumel - Essential Mix
2017-09-30,2017,09,30,Henry Saiz,Essential Mix,2017-09-30 - Henry Saiz - Essential Mix
2017-10-07,2017,10,07,Nina Kraviz,Essential Mix,2017-10-07 - Nina Kraviz - Essential Mix
2017-10-14,2017,10,14,DJ Tennis,Essential Mix,2017-10-14 - DJ Tennis - Essential Mix
2017-10-21,2017,10,21,Purple Disco Machine,Essential Mix,2017-10-21 - Purple Disco Machine - Essential Mix
2017-10-28,2017,10,28,Henrik Schwarz,Essential Mix,2017-10-28 - Henrik Schwarz - Essential Mix
2017-11-04,2017,11,04,Spectrasoul,Essential Mix,2017-11-04 - Spectrasoul - Essential Mix
2017-11-11,2017,11,11,Nic Fanciulli,Essential Mix,2017-11-11 - Nic Fanciulli - Essential Mix
2017-11-18,2017,11,18,DJ Craze,Essential Mix,2017-11-18 - DJ Craze - Essential Mix
2017-11-25,2017,11,25,Bontan,Essential Mix,2017-11-25 - Bontan - Essential Mix
2017-12-02,2017,12,02,Mall Grab,Essential Mix,2017-12-02 - Mall Grab - Essential Mix
2017-12-09,2017,12,09,Bicep,Essential Mix,2017-12-09 - Bicep - Essential Mix
2017-12-16,2017,12,16,Artwork,Essential Mix,2017-12-16 - Artwork - Essential Mix
2017-12-23,2017,12,23,Horse Meat Disco,Essential Mix,2017-12-23 - Horse Meat Disco - Essential Mix
2017-12-30,2017,12,30,Helena Hauff,Essential Mix,2017-12-30 - Helena Hauff - Essential Mix
2018-01-06,2018,01,06,Carl Cox,Essential Mix,2018-01-06 - Carl Cox - Essential Mix
2018-01-13,2018,01,13,Palms Trax,Essential Mix,2018-01-13 - Palms Trax - Essential Mix
2018-01-20,2018,01,20,B.Traits,Essential Mix,2018-01-20 - B.Traits - Essential Mix
2018-01-27,2018,01,27,Yotto,Essential Mix,2018-01-27 - Yotto - Essential Mix
2018-02-03,2018,02,03,Lone,Essential Mix,2018-02-03 - Lone - Essential Mix
2018-02-10,2018,02,10,Charlotte de Witte,Essential Mix,2018-02-10 - Charlotte de Witte - Essential Mix
2018-02-17,2018,02,17,Len Faki,Essential Mix,2018-02-17 - Len Faki - Essential Mix
2018-02-24,2018,02,24,Icarus,Essential Mix,2018-02-24 - Icarus - Essential Mix
2018-03-03,2018,03,03,Daniel Avery,Essential Mix,2018-03-03 - Daniel Avery - Essential Mix
2018-03-10,2018,03,10,Peggy Gou,Essential Mix,2018-03-10 - Peggy Gou - Essential Mix
2018-03-17,2018,03,17,Four Tet,Essential Mix,2018-03-17 - Four Tet - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2018-03-22 - VA @ All Gone Pete Tong, The Surfcomber, Miami Music Week (Essential Mix)"
2018-03-31,2018,03,31,Denis Sulta,Essential Mix,2018-03-31 - Denis Sulta - Essential Mix
2018-04-07,2018,04,07,Dax J,Essential Mix,2018-04-07 - Dax J - Essential Mix
2018-04-14,2018,04,14,Max Chapman,Essential Mix,2018-04-14 - Max Chapman - Essential Mix
2018-04-21,2018,04,21,Lane 8,Essential Mix,2018-04-21 - Lane 8 - Essential Mix
2018-04-28,2018,04,28,Avicii,Essential Mix,2018-04-28 - Avicii - Essential Mix
2018-05-05,2018,05,05,Ivy Lab,Essential Mix,2018-05-05 - Ivy Lab - Essential Mix
2018-05-12,2018,05,12,Camelphat,Essential Mix,2018-05-12 - Camelphat - Essential Mix
2018-05-19,2018,05,19,Blawan,Essential Mix,2018-05-19 - Blawan - Essential Mix
2018-05-26,2018,05,26,PBR Streetgang,Essential Mix,2018-05-26 - PBR Streetgang - Essential Mix
2018-06-02,2018,06,02,George Fitzgerald,Essential Mix,2018-06-02 - George Fitzgerald - Essential Mix
2018-06-09,2018,06,09,Call Super,Essential Mix,2018-06-09 - Call Super - Essential Mix
2018-06-16,2018,06,16,Trance Wax,Essential Mix,2018-06-16 - Trance Wax - Essential Mix
2018-06-23,2018,06,23,Dense & Pika,Essential Mix,2018-06-23 - Dense & Pika - Essential Mix
2018-06-30,2018,06,30,Josh Butler,Essential Mix,2018-06-30 - Josh Butler - Essential Mix
2018-07-07,2018,07,07,Fort Romeau,Essential Mix,2018-07-07 - Fort Romeau - Essential Mix
2018-07-14,2018,07,14,Vini Vici,Essential Mix,2018-07-14 - Vini Vici - Essential Mix
2018-07-21,2018,07,21,Red Axes,Essential Mix,2018-07-21 - Red Axes - Essential Mix
2018-07-28,2018,07,28,Eagles & Butterflies,Essential Mix,2018-07-28 - Eagles & Butterflies - Essential Mix
2018-08-04,2018,08,04,Nightmares On Wax,Essential Mix,2018-08-04 - Nightmares On Wax - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2018-08-04 - Steve Lawler b2b Nic Fanciulli, Eli & Fur @ ANTS, Ushuaïa, Ibiza (Essential Mix, 2018-08-11)"
2018-08-18,2018,08,18,Avalon Emerson,Essential Mix,2018-08-18 - Avalon Emerson - Essential Mix
2018-08-25,2018,08,25,La Fleur,Essential Mix,2018-08-25 - La Fleur - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2018-08-2X - Steve Angello, Danny Howard @ Creamfields, UK (Essential Mix, 2018-09-01)"
2018-09-08,2018,09,08,Jeremy Underground,Essential Mix,2018-09-08 - Jeremy Underground - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2018-09-10 - Ricardo Villalobos @ Pyramid, Amnesia, Ibiza (Essential Mix, 2018-09-15)"
2018-09-22,2018,09,22,Tiga,Essential Mix,2018-09-22 - Tiga - Essential Mix
2018-09-29,2018,09,29,HAAi,Essential Mix,2018-09-29 - HAAi - Essential Mix
2018-10-06,2018,10,06,Subjective,Essential Mix,2018-10-06 - Subjective - Essential Mix
2018-10-13,2018,10,13,Mariel Ito,Essential Mix,2018-10-13 - Mariel Ito - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2018-09-28 - Pete Tong, The Martinez Brothers, Eats Everything @ 25 Years Essential Mix, Manchester (Essential Mix, 2018-10-20)"
2018-10-26,2018,10,26,VA,25 Years Essential Mix,2018-10-26 - VA - 25 Years Essential Mix
2018-10-27,2018,10,27,Paul Oakenfold,25 Years Essential Mix,2018-10-27 - Paul Oakenfold - 25 Years Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2018-11-01 - Chase & Status @ London Eye (Essential Mix, 2018-11-03)"
2018-11-10,2018,11,10,Friction,Essential Mix,2018-11-10 - Friction - Essential Mix
2018-11-17,2018,11,17,Agoria & Nicholas Becker,DRIFT (Essential Mix),2018-11-17 - Agoria & Nicholas Becker - DRIFT (Essential Mix)
2018-11-24,2018,11,24,Mella Dee,Essential Mix,2018-11-24 - Mella Dee - Essential Mix
2018-12-01,2018,12,01,RÜFÜS DU SOL,Essential Mix,2018-12-01 - RÜFÜS DU SOL - Essential Mix
2018-12-08,2018,12,08,Shanti Celeste,Essential Mix,2018-12-08 - Shanti Celeste - Essential Mix
2018-12-15,2018,12,15,Motor City Drum Ensemble,Essential Mix,2018-12-15 - Motor City Drum Ensemble - Essential Mix
2018-12-22,2018,12,22,Kölsch,Essential Mix,2018-12-22 - Kölsch - Essential Mix
2018-12-29,2018,12,29,HAAi,Essential Mix,2018-12-29 - HAAi - Essential Mix
2019-01-05,2019,01,05,Simon Dunmore,Essential Mix,2019-01-05 - Simon Dunmore - Essential Mix
2019-01-12,2019,01,12,ANNA,Essential Mix,2019-01-12 - ANNA - Essential Mix
2019-01-19,2019,01,19,DJ Lag,Essential Mix,2019-01-19 - DJ Lag - Essential Mix
2019-01-26,2019,01,26,DJ Deeon,Essential Mix,2019-01-26 - DJ Deeon - Essential Mix
2019-02-02,2019,02,02,Melé,Essential Mix,2019-02-02 - Melé - Essential Mix
2019-02-09,2019,02,09,Josey Rebelle,Essential Mix,2019-02-09 - Josey Rebelle - Essential Mix
2019-02-16,2019,02,16,Illyus & Barrientos,Essential Mix,2019-02-16 - Illyus & Barrientos - Essential Mix
2019-02-23,2019,02,23,Jayda G,Essential Mix,2019-02-23 - Jayda G - Essential Mix
2019-03-02,2019,03,02,DJ Stingray,Essential Mix,2019-03-02 - DJ Stingray - Essential Mix
2019-03-09,2019,03,09,Shlohmo,Essential Mix,2019-03-09 - Shlohmo - Essential Mix
2019-03-16,2019,03,16,Lee Burridge,Essential Mix,2019-03-16 - Lee Burridge - Essential Mix
2019-03-23,2019,03,23,Testpilot / deadmau5,Essential Mix,2019-03-23 - Testpilot / deadmau5 - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2019-03-30 - Chris Liebing b2b Charlotte de Witte, Melé b2b Themba @ All Gone Pete Tong, Miami Music Week (Essential Mix)"
2019-04-06,2019,04,06,Catz 'N Dogz,Essential Mix,2019-04-06 - Catz 'N Dogz - Essential Mix
2019-04-13,2019,04,13,The Chemical Brothers,Essential Mix,2019-04-13 - The Chemical Brothers - Essential Mix
2019-04-20,2019,04,20,Paula Temple,Essential Mix,2019-04-20 - Paula Temple - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2019 - Kerri Chandler @ Maida Vale (Essential Mix, 2019-04-27)"
2019-05-04,2019,05,04,Ben Nicky,Essential Mix,2019-05-04 - Ben Nicky - Essential Mix
2019-05-11,2019,05,11,Hot Since 82,Essential Mix,2019-05-11 - Hot Since 82 - Essential Mix
2019-05-18,2019,05,18,Lena Willikens,Essential Mix,2019-05-18 - Lena Willikens - Essential Mix
2019-05-25,2019,05,25,Boris Brejcha,Essential Mix,2019-05-25 - Boris Brejcha - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2019-03-08 - Andy C with MC Tonn Piper @ XOYO, London (Essential Mix, 2019-06-01)"
2019-06-08,2019,06,08,Alesso,Essential Mix,2019-06-08 - Alesso - Essential Mix
2019-06-15,2019,06,15,Harry Romero,Essential Mix,2019-06-15 - Harry Romero - Essential Mix
2019-06-22,2019,06,22,KDA,Essential Mix,2019-06-22 - KDA - Essential Mix
2019-06-29,2019,06,29,"The Chemical Brothers, Four Tet",Essential Mix,"2019-06-29 - The Chemical Brothers, Four Tet - Essential Mix"
2019-07-06,2019,07,06,Sama',Essential Mix,2019-07-06 - Sama' - Essential Mix
2019-07-13,2019,07,13,ARTBAT,Essential Mix,2019-07-13 - ARTBAT - Essential Mix
2019-07-20,2019,07,20,Kasra,Essential Mix,2019-07-20 - Kasra - Essential Mix
2019-07-27,2019,07,27,Cassius,Essential Mix,2019-07-27 - Cassius - Essential Mix
unknown,unknown,unknown,unknown,unknown,unknown,"2019-07-06 - Erick Morillo, De La Swing @ Elrow, Amnesia, Ibiza (Essential Mix, 2019-08-03)"
unknown,unknown,unknown,unknown,unknown,unknown,"2019-08-03 - Maya Jane Coles, Andrea Oliva @ ANTS, Ushuaïa Beach Hotel, Ibiza (Essential Mix, 2019-08-10)"
2019-08-17,2019,08,17,Holy Goof,Essential Mix,2019-08-17 - Holy Goof - Essential Mix
2019-08-24,2019,08,24,REZZ,Essential Mix,2019-08-24 - REZZ - Essential Mix
2019-08-31,2019,08,31,Adana Twins,Essential Mix,2019-08-31 - Adana Twins - Essential Mix
2019-09-01,2019,09,01,Moxie,Essential Mix,2019-09-01 - Moxie - Essential Mix
2019-09-14,2019,09,14,Paranoid London,Essential Mix,2019-09-14 - Paranoid London - Essential Mix
2019-09-21,2019,09,21,Nicole Moudaber,Essential Mix,2019-09-21 - Nicole Moudaber - Essential Mix
2019-09-28,2019,09,28,Sam Divine,Essential Mix,2019-09-28 - Sam Divine - Essential Mix
2019-10-05,2019,10,05,DJ Seinfeld,Essential Mix,2019-10-05 - DJ Seinfeld - Essential Mix
2019-10-12,2019,10,12,TNGHT,Essential Mix,2019-10-12 - TNGHT - Essential Mix
2019-10-19,2019,10,19,Deborah De Luca,Essential Mix,2019-10-19 - Deborah De Luca - Essential Mix
2019-10-26,2019,10,26,Dimension,Essential Mix,2019-10-26 - Dimension - Essential Mix
2019-11-02,2019,11,02,Krystal Klear,Essential Mix,2019-11-02 - Krystal Klear - Essential Mix
2019-11-09,2019,11,09,Cinthie,Essential Mix,2019-11-09 - Cinthie - Essential Mix
